,account
4018,179127.63024
4019,177987.63024
4020,177867.63024
4021,178287.63024
4022,178527.63024
4023,176777.84052
4024,179777.84052
4025,179177.84052
4026,177857.84052
4027,178457.84052
4028,179297.84052
4029,178457.84052
4030,178937.84052
4031,178937.84052
4032,179947.70136
4033,179167.70136
4034,179887.70136
4035,179467.70136
4036,180837.74316
4037,180647.74284000002
4038,180107.74284000002
4039,178897.7238
4040,180937.7238
4041,181057.7238
4042,182067.51132000002
4043,181707.51132000002
4044,181647.51132000002
4045,181347.51132000002
4046,181587.51132000002
4047,181527.51132000002
4048,181647.51132000002
4049,181707.51132000002
4050,181167.51132000002
4051,180077.16156
4052,180557.16156
4053,181877.16156
4054,181757.16156
4055,181517.16156
4056,181637.16156
4057,180797.16156
4058,181757.16156
4059,180917.16156
4060,180677.16156
4061,180677.16156
4062,181997.16156
4063,180317.16156
4064,181757.16156
4065,179957.16156
4066,181757.16156
4067,180677.16156
4068,180077.16156
4069,178997.16156
4070,180557.16156
4071,181877.16156
4072,179837.16156
4073,180197.16156
4074,181397.16156
4075,181997.16156
4076,181037.16156
4077,180797.16156
4078,181997.16156
4079,181517.16156
4080,182597.16156
4081,182477.16156
4082,182237.16156
4083,181037.16156
4084,181757.16156
4085,183486.51696
4086,182946.51696
4087,182826.51696
4088,182406.51696
4089,182826.51696
4090,183666.51696
4091,182766.51696
4092,183546.51696
4093,182706.51696
4094,181555.87704000002
4095,180595.87704000002
4096,180595.87704000002
4097,181915.87704000002
4098,181555.87704000002
4099,182755.87704000002
4100,179395.87704000002
4101,181075.87704000002
4102,183235.87704000002
4103,181075.87704000002
4104,180955.87704000002
4105,181555.87704000002
4106,181435.87704000002
4107,180835.87704000002
4108,181795.87704000002
4109,179635.87704000002
4110,182635.87704000002
4111,182155.87704000002
4112,179635.87704000002
4113,180355.87704000002
4114,178915.87704000002
4115,179875.87704000002
4116,178915.87704000002
4117,179755.87704000002
4118,178675.87704000002
4119,179275.87704000002
4120,179275.87704000002
4121,180475.87704000002
4122,180235.87704000002
4123,181075.87704000002
4124,182155.87704000002
4125,180955.87704000002
4126,181315.87704000002
4127,180475.87704000002
4128,181315.87704000002
4129,179515.87704000002
4130,179875.87704000002
4131,180115.87704000002
4132,179755.87704000002
4133,179035.87704000002
4134,180595.87704000002
4135,180235.87704000002
4136,179275.87704000002
4137,179515.87704000002
4138,179875.87704000002
4139,180235.87704000002
4140,180115.87704000002
4141,181555.87704000002
4142,182035.87704000002
4143,181195.87704000002
4144,181435.87704000002
4145,180475.87704000002
4146,179035.87704000002
4147,180115.87704000002
4148,179395.87704000002
4149,179515.87704000002
4150,178555.87704000002
4151,179515.87704000002
4152,180235.87704000002
4153,180595.87704000002
4154,179155.87704000002
4155,177955.87704000002
4156,178435.87704000002
4157,179755.87704000002
4158,179155.87704000002
4159,179875.87704000002
4160,180595.87704000002
4161,180475.87704000002
4162,180355.87704000002
4163,180475.87704000002
4164,180235.87704000002
4165,181315.87704000002
4166,181315.87704000002
4167,183404.52732000002
4168,182444.52732000002
4169,182624.52732000002
4170,182324.52732000002
4171,182924.52732000002
4172,183224.52732000002
4173,182744.52732000002
4174,181953.28836
4175,181233.28836
4176,179193.28836
4177,180873.28836
4178,179313.28836
4179,180033.28836
4180,179913.28836
4181,179313.28836
4182,179193.28836
4183,179793.28836
4184,181833.28836
4185,181353.28836
4186,179433.28836
4187,181473.28836
4188,180273.28836
4189,183561.73428
4190,181390.35024
4191,180190.35024
4192,182710.35024
4193,181030.35024
4194,179590.35024
4195,182830.35024
4196,181510.35024
4197,180550.35024
4198,182470.35024
4199,182830.35024
4200,182710.35024
4201,183430.35024
4202,182110.35024
4203,180550.35024
4204,182710.35024
4205,181870.35024
4206,179830.35024
4207,183790.35024
4208,182830.35024
4209,181990.35024
4210,180430.35024
4211,180910.35024
4212,181150.35024
4213,181750.35024
4214,181510.35024
4215,182110.35024
4216,183670.35024
4217,183790.35024
4218,181870.35024
4219,181150.35024
4220,181630.35024
4221,181750.35024
4222,181390.35024
4223,182230.35024
4224,183670.35024
4225,183430.35024
4226,183718.45452
4227,183538.45452
4228,183478.45452
4229,183778.45452
4230,183478.45452
4231,183898.45452
4232,183898.45452
4233,183658.45452
4234,183478.45452
4235,183838.45452
4236,183658.45452
4237,184318.45452
4238,184198.45452
4239,183658.45452
4240,182446.95192000002
4241,184295.2356
4242,183023.57232
4243,183023.57232
4244,183743.57232
4245,184343.57232
4246,182783.57232
4247,182543.57232
4248,184703.57232
4249,184703.57232
4250,183263.57232
4251,184703.57232
4252,184223.57232
4253,183623.57232
4254,184223.57232
4255,184632.21168
4256,184452.21168
4257,184812.21168
4258,183732.21168
4259,184572.21168
4260,184092.21168
4261,183792.21168
4262,184692.21168
4263,184872.21168
4264,185112.21168
4265,184812.21168
4266,185232.21168
4267,185412.21168
4268,185052.21168
4269,184992.21168
4270,184632.21168
4271,184572.21168
4272,185232.21168
4273,183972.21168
4274,183612.21168
4275,184332.21168
4276,185232.21168
4277,184032.21168
4278,184212.21168
4279,184632.21168
4280,184692.21168
4281,184632.21168
4282,184032.21168
4283,184452.21168
4284,184452.21168
4285,184812.21168
4286,184272.21168
4287,184392.21168
4288,183300.63732
4289,185100.63732
4290,183780.63732
4291,183780.63732
4292,184260.63732
4293,184020.63732
4294,184260.63732
4295,183660.63732
4296,183540.63732
4297,184620.63732
4298,184980.63732
4299,184380.63732
4300,184260.63732
4301,184980.63732
4302,184260.63732
4303,185028.68232000002
4304,184908.68232000002
4305,185508.68232000002
4306,185568.68232000002
4307,184848.68232000002
4308,185208.68232000002
4309,184728.68232000002
4310,184668.68232000002
4311,184668.68232000002
4312,184908.68232000002
4313,184608.68232000002
4314,185028.68232000002
4315,185148.68232000002
4316,184968.68232000002
4317,184368.68232000002
4318,185028.68232000002
4319,184668.68232000002
4320,184968.68232000002
4321,185088.68232000002
4322,185448.68232000002
4323,185148.68232000002
4324,185688.68232000002
4325,185268.68232000002
4326,185208.68232000002
4327,185328.68232000002
4328,184368.68232000002
4329,184848.68232000002
4330,185448.68232000002
4331,184488.68232000002
4332,184548.68232000002
4333,184368.68232000002
4334,185448.68232000002
4335,184608.68232000002
4336,184128.68232000002
4337,184548.68232000002
4338,184548.68232000002
4339,184788.68232000002
4340,184248.68232000002
4341,184368.68232000002
4342,184488.68232000002
4343,184548.68232000002
4344,184608.68232000002
4345,184488.68232000002
4346,184488.68232000002
4347,184368.68232000002
4348,184128.68232000002
4349,184488.68232000002
4350,184008.68232000002
4351,184608.68232000002
4352,184008.68232000002
4353,184488.68232000002
4354,185088.68232000002
4355,184788.68232000002
4356,184188.68232000002
4357,184368.68232000002
4358,184008.68232000002
4359,184248.68232000002
4360,184428.68232000002
4361,184188.68232000002
4362,184248.68232000002
4363,184188.68232000002
4364,183888.68232000002
4365,183828.68232000002
4366,184188.68232000002
4367,183708.68232000002
4368,184428.68232000002
4369,183336.36384
4370,184896.36384
4371,184896.36384
4372,183216.36384
4373,184776.36384
4374,184416.36384
4375,184296.36384
4376,185064.24504
4377,184404.24504
4378,185004.24504
4379,184824.24504
4380,184704.24504
4381,185004.24504
4382,185124.24504
4383,184764.24504
4384,184344.24504
4385,184464.24504
4386,184764.24504
4387,184884.24504
4388,185364.24504
4389,185004.24504
4390,184764.24504
4391,185004.24504
4392,184944.24504
4393,184284.24504
4394,184044.24504
4395,184944.24504
4396,184164.24504
4397,184164.24504
4398,184524.24504
4399,185004.24504
4400,184164.24504
4401,184524.24504
4402,184644.24504
4403,184824.24504
4404,184824.24504
4405,184584.24504
4406,184584.24504
4407,184644.24504
4408,184224.24504
4409,184164.24504
4410,184404.24504
4411,184524.24504
4412,184764.24504
4413,184644.24504
4414,184584.24504
4415,183552.55680000002
4416,183912.55680000002
4417,183672.55680000002
4418,184752.55680000002
4419,184512.55680000002
4420,184632.55680000002
4421,185232.55680000002
4422,184152.55680000002
4423,183792.55680000002
4424,183792.55680000002
4425,184152.55680000002
4426,184872.55680000002
4427,185160.6954
4428,184440.6954
4429,185160.6954
4430,184980.6954
4431,185040.6954
4432,184260.6954
4433,184320.6954
4434,184320.6954
4435,185160.6954
4436,185520.6954
4437,185520.6954
4438,184740.6954
4439,185220.6954
4440,184320.6954
4441,184440.6954
4442,184500.6954
4443,184620.6954
4444,184740.6954
4445,184740.6954
4446,184980.6954
4447,185340.6954
4448,184800.6954
4449,185220.6954
4450,184980.6954
4451,185460.6954
4452,185220.6954
4453,185640.6954
4454,185160.6954
4455,185040.6954
4456,184800.6954
4457,185220.6954
4458,184980.6954
4459,185340.6954
4460,184260.6954
4461,184740.6954
4462,185400.6954
4463,184920.6954
4464,185280.6954
4465,185040.6954
4466,185580.6954
4467,185100.6954
4468,184740.6954
4469,185040.6954
4470,185220.6954
4471,184920.6954
4472,184980.6954
4473,184560.6954
4474,184860.6954
4475,184740.6954
4476,184440.6954
4477,184440.6954
4478,184260.6954
4479,184620.6954
4480,184680.6954
4481,184920.6954
4482,184860.6954
4483,184560.6954
4484,184800.6954
4485,184500.6954
4486,184500.6954
4487,184080.6954
4488,184320.6954
4489,184500.6954
4490,184080.6954
4491,184380.6954
4492,184320.6954
4493,184140.6954
4494,184080.6954
4495,183900.6954
4496,184560.6954
4497,184260.6954
4498,184260.6954
4499,184020.6954
4500,184800.6954
4501,184380.6954
4502,184680.6954
4503,183960.6954
4504,184140.6954
4505,185160.6954
4506,185220.6954
4507,184680.6954
4508,184980.6954
4509,184740.6954
4510,184680.6954
4511,184500.6954
4512,184440.6954
4513,184080.6954
4514,184560.6954
4515,184560.6954
4516,184560.6954
4517,184980.6954
4518,184260.6954
4519,184500.6954
4520,184200.6954
4521,185220.6954
4522,184560.6954
4523,184140.6954
4524,184380.6954
4525,184080.6954
4526,184200.6954
4527,184200.6954
4528,184620.6954
4529,184260.6954
4530,184200.6954
4531,184080.6954
4532,183960.6954
4533,184080.6954
4534,183720.6954
4535,184140.6954
4536,184560.6954
4537,184380.6954
4538,184020.6954
4539,184080.6954
4540,184560.6954
4541,183540.6954
4542,183900.6954
4543,183900.6954
4544,183108.70140000002
4545,183948.70140000002
4546,184188.70140000002
4547,184788.70140000002
4548,184668.70140000002
4549,185436.73392
4550,185256.73392
4551,185076.73392
4552,185016.73392
4553,184536.73392
4554,184596.73392
4555,184836.73392
4556,184896.73392
4557,185016.73392
4558,185136.73392
4559,184776.73392
4560,185256.73392
4561,185076.73392
4562,184896.73392
4563,184956.73392
4564,185616.73392
4565,185556.73392
4566,185436.73392
4567,185376.73392
4568,185256.73392
4569,184836.73392
4570,185256.73392
4571,185316.73392
4572,185016.73392
4573,185436.73392
4574,185556.73392
4575,185556.73392
4576,185784.71496
4577,185784.71496
4578,185784.71496
4579,185784.71496
4580,185784.71496
4581,185784.71496
4582,185784.71496
4583,185784.71496
4584,185784.71496
4585,185784.71496
4586,185784.71496
4587,185784.71496
4588,185784.71496
4589,185784.71496
4590,185784.71496
4591,185592.1344
4592,186539.32140000002
4593,186539.32140000002
4594,186539.32140000002
4595,186539.32140000002
4596,186539.32140000002
4597,186539.32140000002
4598,186539.32140000002
4599,186539.32140000002
4600,186539.32140000002
4601,186539.32140000002
4602,186539.32140000002
4603,186539.32140000002
4604,186539.32140000002
4605,186539.32140000002
4606,186539.32140000002
4607,186539.32140000002
4608,186346.38984000002
4609,187126.38984000002
4610,187413.30696000002
4611,187413.30696000002
4612,187413.30696000002
4613,187413.30696000002
4614,187413.30696000002
4615,187413.30696000002
4616,187413.30696000002
4617,187413.30696000002
4618,187413.30696000002
4619,187413.30696000002
4620,187413.30696000002
4621,187413.30696000002
4622,187413.30696000002
4623,187413.30696000002
4624,187413.30696000002
4625,187413.30696000002
4626,187413.30696000002
4627,187413.30696000002
4628,187413.30696000002
4629,187413.30696000002
4630,187413.30696000002
4631,187413.30696000002
4632,187413.30696000002
4633,187413.30696000002
4634,187413.30696000002
4635,187413.30696000002
4636,187413.30696000002
4637,187413.30696000002
4638,187413.30696000002
4639,187413.30696000002
4640,187413.30696000002
4641,187413.30696000002
4642,187413.30696000002
4643,187413.30696000002
4644,187413.30696000002
4645,187413.30696000002
4646,187413.30696000002
4647,187413.30696000002
4648,187413.30696000002
4649,187413.30696000002
4650,187413.30696000002
4651,187413.30696000002
4652,187413.30696000002
4653,187413.30696000002
4654,187413.30696000002
4655,187413.30696000002
4656,187413.30696000002
4657,187413.30696000002
4658,187413.30696000002
4659,187413.30696000002
4660,187413.30696000002
4661,187413.30696000002
4662,187413.30696000002
4663,187413.30696000002
4664,187413.30696000002
4665,187413.30696000002
4666,187413.30696000002
4667,187413.30696000002
4668,187413.30696000002
4669,187413.30696000002
4670,187413.30696000002
4671,187413.30696000002
4672,187413.30696000002
4673,187413.30696000002
4674,187413.30696000002
4675,187413.30696000002
4676,187219.92924
4677,188479.92924
4678,188179.92924
4679,189113.30484
4680,190600.08000000002
4681,190480.08000000002
4682,190360.08000000002
4683,190360.08000000002
4684,190360.08000000002
4685,190360.08000000002
4686,190166.79744
4687,190586.79744
4688,191186.79744
4689,191173.61784
4690,191173.61784
4691,190980.32903999998
4692,191700.32903999998
4693,191580.32903999998
4694,191867.04648
4695,191673.80604
4696,191433.80604
4697,191133.80604
4698,192033.80604
4699,191673.80604
4700,191133.80604
4701,191313.80604
4702,191913.80604
4703,191553.80604
4704,191373.80604
4705,191733.80604
4706,191793.80604
4707,191433.80604
4708,191133.80604
4709,191493.80604
4710,191253.80604
4711,190520.6592
4712,191600.6592
4713,190760.6592
4714,192080.6592
4715,191840.6592
4716,190880.6592
4717,190520.6592
4718,190400.6592
4719,189800.6592
4720,190520.6592
4721,190640.6592
4722,192440.6592
4723,191480.6592
4724,191240.6592
4725,192320.6592
4726,191720.6592
4727,191480.6592
4728,191600.6592
4729,190640.6592
4730,192487.85868
4731,192307.85868
4732,192487.85868
4733,192127.85868
4734,192547.85868
4735,192367.85868
4736,192607.85868
4737,192247.85868
4738,192187.85868
4739,192787.85868
4740,192547.85868
4741,192607.85868
4742,192967.85868
4743,192427.85868
4744,192787.85868
4745,192954.76644
4746,192954.76644
4747,192954.76644
4748,192954.76644
4749,192762.0798
4750,193842.0798
4751,193842.0798
4752,193182.0798
4753,193782.0798
4754,193542.0798
4755,193902.0798
4756,192882.0798
4757,192389.19504
4758,194476.26816
4759,193023.37092000002
4760,196430.40503999998
4761,196250.40503999998
4762,195710.40503999998
4763,195530.40503999998
4764,194810.40503999998
4765,195290.40503999998
4766,195410.40503999998
4767,195350.40503999998
4768,195350.40503999998
4769,195110.40503999998
4770,195350.40503999998
4771,194990.40503999998
4772,195470.40503999998
4773,194810.40503999998
4774,194630.40503999998
4775,195230.40503999998
4776,195470.40503999998
4777,195110.40503999998
4778,193105.73687999998
4779,198841.3308
4780,197329.1808
4781,200256.95904
4782,198864.95567999998
4783,200064.95567999998
4784,201792.98976
4785,201372.98976
4786,201492.98976
4787,201192.98976
4788,200232.98976
4789,200472.98976
4790,200892.98976
4791,201132.98976
4792,200712.98976
4793,201192.98976
4794,200592.98976
4795,201012.98976
4796,201552.98976
4797,201312.98976
4798,200772.98976
4799,200772.98976
4800,201492.98976
4801,200712.98976
4802,200652.98976
4803,201132.98976
4804,200772.98976
4805,201312.98976
4806,200292.98976
4807,200472.98976
4808,199740.46691999998
4809,200460.46691999998
4810,199620.46691999998
4811,199980.46691999998
4812,200460.46691999998
4813,201587.64612
4814,201707.64612
4815,200987.64612
4816,200927.64612
4817,200567.64612
4818,201527.64612
4819,201347.64612
4820,201647.64612
4821,201407.64612
4822,201887.64612
4823,201707.64612
4824,200867.64612
4825,201467.64612
4826,201467.64612
4827,201767.64612
4828,200987.64612
4829,201587.64612
4830,200927.64612
4831,201047.64612
4832,200747.64612
4833,201107.64612
4834,201347.64612
4835,200075.34012
4836,199595.34012
4837,201275.34012
4838,202643.1402
4839,201191.0292
4840,201551.0292
4841,201911.0292
4842,202151.0292
4843,202031.0292
4844,202871.0292
4845,200351.0292
